species,functional,program,energy_hartree,wall_time_seconds,cpu_time_seconds,cpu_time_source,nprocs,completed,output_file
38-TS,wB97M-V,Q-Chem,-808.4342459533,200.16,5904.64,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/38-TS_wB97M-V.out
39-P2,wB97M-V,Q-Chem,-2574.0187481405,185.89,60.52,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/39-P2_wB97M-V.out
39-R1,wB97M-V,Q-Chem,-2922.3268150019,223.45,6425.94,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/39-R1_wB97M-V.out
39-TS,wB97M-V,Q-Chem,-2922.3221838518,258.47,7057.93,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/39-TS_wB97M-V.out
4-P1,wB97M-V,Q-Chem,-834.2786112523,403.67,11505.48,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/4-P1_wB97M-V.out
4-TS,wB97M-V,Q-Chem,-834.2266072222,360.43,10753.07,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/4-TS_wB97M-V.out
40-P1,wB97M-V,Q-Chem,-462.837267073,270.32,8059.74,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/40-P1_wB97M-V.out
40-R1,wB97M-V,Q-Chem,-922.9842236401,299.6,8888.98,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/40-R1_wB97M-V.out
40-TS,wB97M-V,Q-Chem,-922.9695863043,299.33,8708.27,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/40-TS_wB97M-V.out
41-P1,wB97M-V,Q-Chem,-822.72157838,286.99,8370.13,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/41-P1_wB97M-V.out
41-R1,wB97M-V,Q-Chem,-1282.869721696,346.25,10424.63,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/41-R1_wB97M-V.out
41-TS,wB97M-V,Q-Chem,-1282.8586382306,405.42,12177.15,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/41-TS_wB97M-V.out
42-P1,wB97M-V,Q-Chem,-509.4008100235,197.94,5892.24,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/42-P1_wB97M-V.out
42-R1,wB97M-V,Q-Chem,-430.796358277,81.63,2534.85,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/42-R1_wB97M-V.out
42-R2,wB97M-V,Q-Chem,-78.5715760995,6.34,115.35,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/42-R2_wB97M-V.out
42-TS,wB97M-V,Q-Chem,-509.3529345738,181.94,5446.49,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/42-TS_wB97M-V.out
43-P1,wB97M-V,Q-Chem,-304.730581916,161.49,3585.53,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/43-P1_wB97M-V.out
43-R1,wB97M-V,Q-Chem,-304.6982363699,141.56,4218.33,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/43-R1_wB97M-V.out
43-TS,wB97M-V,Q-Chem,-304.6843250482,173.73,4527.2,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/43-TS_wB97M-V.out
44-P1,wB97M-V,Q-Chem,-109.5545722156,25.73,55.2,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/44-P1_wB97M-V.out
44-P2,wB97M-V,Q-Chem,-195.1994136714,60.87,1714.51,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/44-P2_wB97M-V.out
44-TS,wB97M-V,Q-Chem,-304.7274172166,116.62,3470.82,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/44-TS_wB97M-V.out
45-P1,wB97M-V,Q-Chem,-422.6446656653,302.83,8362.17,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/45-P1_wB97M-V.out
45-R1,wB97M-V,Q-Chem,-422.627949017,319.21,9213.25,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/45-R1_wB97M-V.out
45-TS,wB97M-V,Q-Chem,-422.6081397152,295.6,8406.26,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/45-TS_wB97M-V.out
46-P1,wB97M-V,Q-Chem,-313.1355119132,198.26,5742.27,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/46-P1_wB97M-V.out
46-TS,wB97M-V,Q-Chem,-422.6438027803,454.86,8242.67,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/46-TS_wB97M-V.out
47-P1,wB97M-V,Q-Chem,-309.5329065298,175.84,4176.27,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/47-P1_wB97M-V.out
47-R1,wB97M-V,Q-Chem,-419.0869800268,264.11,6118.61,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/47-R1_wB97M-V.out
47-TS,wB97M-V,Q-Chem,-419.0668156907,229.22,6840.37,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/47-TS_wB97M-V.out
48-P1,wB97M-V,Q-Chem,-951.5587321035,630.91,18620.75,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/48-P1_wB97M-V.out
48-R1,wB97M-V,Q-Chem,-1061.0721546673,789.17,23091.19,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/48-R1_wB97M-V.out
48-TS,wB97M-V,Q-Chem,-1061.0687080149,721.54,21131.92,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/48-TS_wB97M-V.out
49-P1,wB97M-V,Q-Chem,-477.2796522934,214.25,6324.71,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/49-P1_wB97M-V.out
49-R1,wB97M-V,Q-Chem,-586.7532314193,249.62,7415.78,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/49-R1_wB97M-V.out
49-TS,wB97M-V,Q-Chem,-586.7446949731,241.69,7257.96,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/49-TS_wB97M-V.out
5-P1,wB97M-V,Q-Chem,-440.1183624027,335.09,10013.8,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/5-P1_wB97M-V.out
5-R1,wB97M-V,Q-Chem,-170.8373892209,12.03,365.09,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/5-R1_wB97M-V.out
5-R2,wB97M-V,Q-Chem,-269.2382690499,100.18,3071.53,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/5-R2_wB97M-V.out
5-TS,wB97M-V,Q-Chem,-440.0854626096,333.28,9934.51,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/5-TS_wB97M-V.out
50-R1,wB97M-V,Q-Chem,-645.0394724516,210.26,6330.95,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/50-R1_wB97M-V.out
50-R2,wB97M-V,Q-Chem,-415.9851547539,71.28,2178.95,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/50-R2_wB97M-V.out
50-TS,wB97M-V,Q-Chem,-1061.0261176187,744.18,21995.85,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/50-TS_wB97M-V.out
6-P1,wB97M-V,Q-Chem,-440.1465642398,326.26,9689.98,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/6-P1_wB97M-V.out
6-TS,wB97M-V,Q-Chem,-440.0787806508,294.07,8790.72,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/6-TS_wB97M-V.out
7-P1,wB97M-V,Q-Chem,-616.0433543472,617.49,17915.75,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/7-P1_wB97M-V.out
7-R1,wB97M-V,Q-Chem,-616.0187883247,543.38,16024.82,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/7-R1_wB97M-V.out
7-TS,wB97M-V,Q-Chem,-616.0058251727,563.8,16609.25,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/7-TS_wB97M-V.out
8-P1,wB97M-V,Q-Chem,-1115.5924529393,131.09,2911.0,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/8-P1_wB97M-V.out
8-R1,wB97M-V,Q-Chem,-157.1914041915,26.02,801.22,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/8-R1_wB97M-V.out
8-R2,wB97M-V,Q-Chem,-958.3432771677,8.37,185.41,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/8-R2_wB97M-V.out
8-TS,wB97M-V,Q-Chem,-1115.5374663859,121.58,3593.13,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/8-TS_wB97M-V.out
9-P1,wB97M-V,Q-Chem,-614.8690863915,580.43,17004.58,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/9-P1_wB97M-V.out
9-R1,wB97M-V,Q-Chem,-614.8536243017,494.47,14710.18,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/9-R1_wB97M-V.out
9-TS,wB97M-V,Q-Chem,-614.8366348518,518.75,15254.56,reported_by_qchem,,True,calculations/single_points/raw_outputs/wB97M-V/9-TS_wB97M-V.out
