species,functional,program,energy_hartree,wall_time_seconds,gpu_time_seconds,cpu_time_seconds,cpu_time_source,nprocs,completed,output_file
28-TS,uma-s-1p1,ASE,-589.028699787949,,0.04329465,,,,True,structures/reference/28-TS.xyz
29-P1,uma-s-1p1,ASE,-157.745096243224,,0.04370771,,,,True,structures/reference/29-P1.xyz
29-R1,uma-s-1p1,ASE,-158.403091051428,,0.04330811,,,,True,structures/reference/29-R1.xyz
29-TS,uma-s-1p1,ASE,-706.944159381542,,0.04343993,,,,True,structures/reference/29-TS.xyz
3-P1,uma-s-1p1,ASE,-834.250851074001,,0.04356773,,,,True,structures/reference/3-P1.xyz
3-R1,uma-s-1p1,ASE,-834.224315659618,,0.04455346,,,,True,structures/reference/3-R1.xyz
3-TS,uma-s-1p1,ASE,-834.208783083715,,0.04382509,,,,True,structures/reference/3-TS.xyz
30-P1,uma-s-1p1,ASE,-117.231183445191,,0.04315661,,,,True,structures/reference/30-P1.xyz
30-R1,uma-s-1p1,ASE,-117.875428329616,,0.04307452,,,,True,structures/reference/30-R1.xyz
30-TS,uma-s-1p1,ASE,-666.415264341701,,0.04331815,,,,True,structures/reference/30-TS.xyz
31-P1,uma-s-1p1,ASE,-754.138437144181,,0.04354224,,,,True,structures/reference/31-P1.xyz
31-R1,uma-s-1p1,ASE,-754.115147512390,,0.04422833,,,,True,structures/reference/31-R1.xyz
31-TS,uma-s-1p1,ASE,-754.106065661798,,0.04367528,,,,True,structures/reference/31-TS.xyz
32-P1,uma-s-1p1,ASE,-562.377662453031,,0.04321088,,,,True,structures/reference/32-P1.xyz
32-R1,uma-s-1p1,ASE,-562.363107001000,,0.04360823,,,,True,structures/reference/32-R1.xyz
32-TS,uma-s-1p1,ASE,-562.349952864320,,0.04420852,,,,True,structures/reference/32-TS.xyz
33-P1,uma-s-1p1,ASE,-679.070357509726,,0.04336601,,,,True,structures/reference/33-P1.xyz
33-R1,uma-s-1p1,ASE,-679.058048665518,,0.04373326,,,,True,structures/reference/33-R1.xyz
33-TS,uma-s-1p1,ASE,-679.041870036890,,0.04384146,,,,True,structures/reference/33-TS.xyz
34-P1,uma-s-1p1,ASE,-1139.894888092806,,0.04380769,,,,True,structures/reference/34-P1.xyz
34-R1,uma-s-1p1,ASE,-1139.880765423533,,0.04277217,,,,True,structures/reference/34-R1.xyz
34-TS,uma-s-1p1,ASE,-1139.867377518347,,0.04428305,,,,True,structures/reference/34-TS.xyz
35-P1,uma-s-1p1,ASE,-3253.717300490113,,0.04304382,,,,True,structures/reference/35-P1.xyz
35-R1,uma-s-1p1,ASE,-3253.702942283641,,0.04420369,,,,True,structures/reference/35-R1.xyz
35-TS,uma-s-1p1,ASE,-3253.688576430335,,0.04398110,,,,True,structures/reference/35-TS.xyz
36-P1,uma-s-1p1,ASE,-1074.907224351024,,0.04677358,,,,True,structures/reference/36-P1.xyz
36-R1,uma-s-1p1,ASE,-1074.878800738725,,0.04412160,,,,True,structures/reference/36-R1.xyz
36-TS,uma-s-1p1,ASE,-1074.872954269452,,0.04398105,,,,True,structures/reference/36-TS.xyz
37-P1,uma-s-1p1,ASE,-751.940133349635,,0.04438903,,,,True,structures/reference/37-P1.xyz
37-R1,uma-s-1p1,ASE,-751.918283355907,,0.04316873,,,,True,structures/reference/37-R1.xyz
37-TS,uma-s-1p1,ASE,-751.907116984661,,0.04313485,,,,True,structures/reference/37-TS.xyz
38-P1,uma-s-1p1,ASE,-348.291260778406,,0.04263147,,,,True,structures/reference/38-P1.xyz
38-P2,uma-s-1p1,ASE,-460.126132814017,,0.00116957,,,,True,structures/reference/38-P2.xyz
38-R1,uma-s-1p1,ASE,-808.434583670262,,0.04535856,,,,True,structures/reference/38-R1.xyz
38-TS,uma-s-1p1,ASE,-808.425923580195,,0.04425694,,,,True,structures/reference/38-TS.xyz
39-P2,uma-s-1p1,ASE,-2573.968461835595,,0.00090975,,,,True,structures/reference/39-P2.xyz
39-R1,uma-s-1p1,ASE,-2922.258429112142,,0.04486471,,,,True,structures/reference/39-R1.xyz
39-TS,uma-s-1p1,ASE,-2922.257054972005,,0.04442974,,,,True,structures/reference/39-TS.xyz
4-P1,uma-s-1p1,ASE,-834.257045575091,,0.04534644,,,,True,structures/reference/4-P1.xyz
4-TS,uma-s-1p1,ASE,-834.202263708330,,0.04378690,,,,True,structures/reference/4-TS.xyz
40-P1,uma-s-1p1,ASE,-462.818427006259,,0.04634349,,,,True,structures/reference/40-P1.xyz
40-R1,uma-s-1p1,ASE,-922.965045891053,,0.04373686,,,,True,structures/reference/40-R1.xyz
40-TS,uma-s-1p1,ASE,-922.957369695675,,0.04565925,,,,True,structures/reference/40-TS.xyz
41-P1,uma-s-1p1,ASE,-822.707030365554,,0.04363827,,,,True,structures/reference/41-P1.xyz
41-R1,uma-s-1p1,ASE,-1282.856919080700,,0.04589382,,,,True,structures/reference/41-R1.xyz
41-TS,uma-s-1p1,ASE,-1282.849765116072,,0.04285247,,,,True,structures/reference/41-TS.xyz
42-P1,uma-s-1p1,ASE,-509.384205357745,,0.04531278,,,,True,structures/reference/42-P1.xyz
42-R1,uma-s-1p1,ASE,-430.784928543554,,0.04402234,,,,True,structures/reference/42-R1.xyz
42-TS,uma-s-1p1,ASE,-509.330510470169,,0.04237029,,,,True,structures/reference/42-TS.xyz
43-P1,uma-s-1p1,ASE,-304.717166652489,,0.04384359,,,,True,structures/reference/43-P1.xyz
43-R1,uma-s-1p1,ASE,-304.684727705070,,0.04505585,,,,True,structures/reference/43-R1.xyz
43-TS,uma-s-1p1,ASE,-304.670934801417,,0.04279838,,,,True,structures/reference/43-TS.xyz
44-P1,uma-s-1p1,ASE,-109.552585173705,,0.04206539,,,,True,structures/reference/44-P1.xyz
44-P2,uma-s-1p1,ASE,-195.189445338960,,0.04582090,,,,True,structures/reference/44-P2.xyz
44-TS,uma-s-1p1,ASE,-304.711373143082,,0.04477086,,,,True,structures/reference/44-TS.xyz
45-P1,uma-s-1p1,ASE,-422.623994818908,,0.04404276,,,,True,structures/reference/45-P1.xyz
45-R1,uma-s-1p1,ASE,-422.609516067238,,0.04369139,,,,True,structures/reference/45-R1.xyz
45-TS,uma-s-1p1,ASE,-422.585817551370,,0.04393672,,,,True,structures/reference/45-TS.xyz
46-P1,uma-s-1p1,ASE,-313.117704942644,,0.04562327,,,,True,structures/reference/46-P1.xyz
46-TS,uma-s-1p1,ASE,-422.621313525701,,0.04405328,,,,True,structures/reference/46-TS.xyz
47-P1,uma-s-1p1,ASE,-309.519112263088,,0.04436467,,,,True,structures/reference/47-P1.xyz
47-R1,uma-s-1p1,ASE,-419.070908579332,,0.04784053,,,,True,structures/reference/47-R1.xyz
47-TS,uma-s-1p1,ASE,-419.048176506216,,0.04379254,,,,True,structures/reference/47-TS.xyz
48-P1,uma-s-1p1,ASE,-951.527752284108,,0.04294837,,,,True,structures/reference/48-P1.xyz
48-R1,uma-s-1p1,ASE,-1061.037624705916,,0.04398243,,,,True,structures/reference/48-R1.xyz
48-TS,uma-s-1p1,ASE,-1061.030281808915,,0.04591079,,,,True,structures/reference/48-TS.xyz
49-P1,uma-s-1p1,ASE,-477.262188812728,,0.04332136,,,,True,structures/reference/49-P1.xyz
49-R1,uma-s-1p1,ASE,-586.733075087453,,0.04321265,,,,True,structures/reference/49-R1.xyz
49-TS,uma-s-1p1,ASE,-586.723079269771,,0.04387435,,,,True,structures/reference/49-TS.xyz
5-P1,uma-s-1p1,ASE,-440.100502392729,,0.04462260,,,,True,structures/reference/5-P1.xyz
5-R1,uma-s-1p1,ASE,-170.830869690759,,0.04276066,,,,True,structures/reference/5-R1.xyz
5-R2,uma-s-1p1,ASE,-269.227829009085,,0.04297139,,,,True,structures/reference/5-R2.xyz
5-TS,uma-s-1p1,ASE,-440.063409278442,,0.04898539,,,,True,structures/reference/5-TS.xyz
50-R1,uma-s-1p1,ASE,-645.018243050772,,0.04332045,,,,True,structures/reference/50-R1.xyz
50-R2,uma-s-1p1,ASE,-415.971851643202,,0.04244960,,,,True,structures/reference/50-R2.xyz
50-TS,uma-s-1p1,ASE,-1060.986057495755,,0.04303131,,,,True,structures/reference/50-TS.xyz
6-P1,uma-s-1p1,ASE,-440.130594009674,,0.04608600,,,,True,structures/reference/6-P1.xyz
6-TS,uma-s-1p1,ASE,-440.060725657433,,0.04377219,,,,True,structures/reference/6-TS.xyz
7-P1,uma-s-1p1,ASE,-616.018863972085,,0.04333658,,,,True,structures/reference/7-P1.xyz
7-R1,uma-s-1p1,ASE,-615.993435743357,,0.04469852,,,,True,structures/reference/7-R1.xyz
7-TS,uma-s-1p1,ASE,-615.980515294046,,0.04521009,,,,True,structures/reference/7-TS.xyz
8-P1,uma-s-1p1,ASE,-1115.588908433090,,0.04342377,,,,True,structures/reference/8-P1.xyz
8-R1,uma-s-1p1,ASE,-157.181721372859,,0.04344969,,,,True,structures/reference/8-R1.xyz
8-R2,uma-s-1p1,ASE,-958.352055695503,,0.04371559,,,,True,structures/reference/8-R2.xyz
8-TS,uma-s-1p1,ASE,-1115.532970910187,,0.04815646,,,,True,structures/reference/8-TS.xyz
9-P1,uma-s-1p1,ASE,-614.846702306996,,0.04415283,,,,True,structures/reference/9-P1.xyz
9-R1,uma-s-1p1,ASE,-614.830615816266,,0.04397112,,,,True,structures/reference/9-R1.xyz
9-TS,uma-s-1p1,ASE,-614.809843499674,,0.04472430,,,,True,structures/reference/9-TS.xyz
1-P1,uma-s-1p2,ASE,-616.781324471732,,0.05825260,,,,True,structures/reference/1-P1.xyz
1-R1,uma-s-1p2,ASE,-616.781356201867,,0.05034047,,,,True,structures/reference/1-R1.xyz
1-TS,uma-s-1p2,ASE,-616.765745481107,,0.04752313,,,,True,structures/reference/1-TS.xyz
10-P1,uma-s-1p2,ASE,-153.183006846007,,0.04448723,,,,True,structures/reference/10-P1.xyz
10-P2,uma-s-1p2,ASE,-39.817815788784,,0.04468932,,,,True,structures/reference/10-P2.xyz
10-R1,uma-s-1p2,ASE,-193.015127847187,,0.04449233,,,,True,structures/reference/10-R1.xyz
10-TS,uma-s-1p2,ASE,-192.985724693193,,0.04530261,,,,True,structures/reference/10-TS.xyz
11-P1,uma-s-1p2,ASE,-344.924348291433,,0.04412888,,,,True,structures/reference/11-P1.xyz
11-P2,uma-s-1p2,ASE,-203.450902061643,,0.05397161,,,,True,structures/reference/11-P2.xyz
11-R1,uma-s-1p2,ASE,-548.381047380968,,0.04681657,,,,True,structures/reference/11-R1.xyz
11-TS,uma-s-1p2,ASE,-548.362558370648,,0.04977963,,,,True,structures/reference/11-TS.xyz
12-P1,uma-s-1p2,ASE,-803.593856865665,,0.05363171,,,,True,structures/reference/12-P1.xyz
12-R1,uma-s-1p2,ASE,-646.348021777996,,0.04998252,,,,True,structures/reference/12-R1.xyz
12-R2,uma-s-1p2,ASE,-157.185273661592,,0.04721253,,,,True,structures/reference/12-R2.xyz
12-TS,uma-s-1p2,ASE,-803.533647385914,,0.04705865,,,,True,structures/reference/12-TS.xyz
13-P1,uma-s-1p2,ASE,-456.137656195201,,0.04582882,,,,True,structures/reference/13-P1.xyz
13-R2,uma-s-1p2,ASE,-263.087372247915,,0.05132300,,,,True,structures/reference/13-R2.xyz
13-TS,uma-s-1p2,ASE,-456.088881162633,,0.04734860,,,,True,structures/reference/13-TS.xyz
14-P1,uma-s-1p2,ASE,-388.337377496044,,0.04872416,,,,True,structures/reference/14-P1.xyz
14-R1,uma-s-1p2,ASE,-193.008618071501,,0.05109679,,,,True,structures/reference/14-R1.xyz
14-R2,uma-s-1p2,ASE,-195.254079562245,,0.05113235,,,,True,structures/reference/14-R2.xyz
14-TS,uma-s-1p2,ASE,-388.284873545443,,0.05152790,,,,True,structures/reference/14-TS.xyz
15-P1,uma-s-1p2,ASE,-384.981418757451,,0.05055803,,,,True,structures/reference/15-P1.xyz
15-R1,uma-s-1p2,ASE,-306.392798543220,,0.05073884,,,,True,structures/reference/15-R1.xyz
15-R2,uma-s-1p2,ASE,-78.566525452876,,0.05403212,,,,True,structures/reference/15-R2.xyz
15-TS,uma-s-1p2,ASE,-384.924954386540,,0.05193475,,,,True,structures/reference/15-TS.xyz
16-P1,uma-s-1p2,ASE,-460.209555854820,,0.05200695,,,,True,structures/reference/16-P1.xyz
16-R1,uma-s-1p2,ASE,-381.628939719555,,0.05168160,,,,True,structures/reference/16-R1.xyz
16-TS,uma-s-1p2,ASE,-460.164691623108,,0.05189354,,,,True,structures/reference/16-TS.xyz
17-P1,uma-s-1p2,ASE,-647.650030352771,,0.05519927,,,,True,structures/reference/17-P1.xyz
17-R2,uma-s-1p2,ASE,-341.224765124455,,0.05275481,,,,True,structures/reference/17-R2.xyz
17-TS,uma-s-1p2,ASE,-647.608434836121,,0.05238118,,,,True,structures/reference/17-TS.xyz
18-P1,uma-s-1p2,ASE,-555.288701843978,,0.04909148,,,,True,structures/reference/18-P1.xyz
18-R1,uma-s-1p2,ASE,-398.091519070528,,0.05418254,,,,True,structures/reference/18-R1.xyz
18-TS,uma-s-1p2,ASE,-555.275813906239,,0.04871537,,,,True,structures/reference/18-TS.xyz
19-P1,uma-s-1p2,ASE,-554.059673849428,,0.04653269,,,,True,structures/reference/19-P1.xyz
19-R2,uma-s-1p2,ASE,-155.962847665281,,0.04522652,,,,True,structures/reference/19-R2.xyz
19-TS,uma-s-1p2,ASE,-554.051044242369,,0.04956956,,,,True,structures/reference/19-TS.xyz
2-P1,uma-s-1p2,ASE,-616.806534774056,,0.05632692,,,,True,structures/reference/2-P1.xyz
2-TS,uma-s-1p2,ASE,-616.775740476969,,0.04992071,,,,True,structures/reference/2-TS.xyz
20-P1,uma-s-1p2,ASE,-780.249675322264,,0.04846267,,,,True,structures/reference/20-P1.xyz
20-P2,uma-s-1p2,ASE,-231.542266834794,,0.04516017,,,,True,structures/reference/20-P2.xyz
20-R1,uma-s-1p2,ASE,-1011.792780328880,,0.04827601,,,,True,structures/reference/20-R1.xyz
20-TS,uma-s-1p2,ASE,-1011.777501512819,,0.04877843,,,,True,structures/reference/20-TS.xyz
21-P1,uma-s-1p2,ASE,-914.579796281090,,0.04821320,,,,True,structures/reference/21-P1.xyz
21-R1,uma-s-1p2,ASE,-914.566423227630,,0.04580109,,,,True,structures/reference/21-R1.xyz
21-TS,uma-s-1p2,ASE,-914.552825077925,,0.04411766,,,,True,structures/reference/21-TS.xyz
22-P1,uma-s-1p2,ASE,-595.212642373390,,0.04411250,,,,True,structures/reference/22-P1.xyz
22-R1,uma-s-1p2,ASE,-595.191781960051,,0.04395755,,,,True,structures/reference/22-R1.xyz
22-TS,uma-s-1p2,ASE,-595.176060481726,,0.04857966,,,,True,structures/reference/22-TS.xyz
23-P1,uma-s-1p2,ASE,-310.932886411061,,0.04455740,,,,True,structures/reference/23-P1.xyz
23-R1,uma-s-1p2,ASE,-310.927894936375,,0.04535936,,,,True,structures/reference/23-R1.xyz
23-TS,uma-s-1p2,ASE,-310.911749775682,,0.04244015,,,,True,structures/reference/23-TS.xyz
24-P1,uma-s-1p2,ASE,-463.392899451002,,0.04506552,,,,True,structures/reference/24-P1.xyz
24-R1,uma-s-1p2,ASE,-463.350388160142,,0.04433843,,,,True,structures/reference/24-R1.xyz
24-TS,uma-s-1p2,ASE,-463.368583328347,,0.04629889,,,,True,structures/reference/24-TS.xyz
25-P1,uma-s-1p2,ASE,-385.440672333941,,0.04332452,,,,True,structures/reference/25-P1.xyz
25-R1,uma-s-1p2,ASE,-384.744876571939,,0.04674669,,,,True,structures/reference/25-R1.xyz
25-R2,uma-s-1p2,ASE,-40.491085961273,,0.04346658,,,,True,structures/reference/25-R2.xyz
25-TS,uma-s-1p2,ASE,-425.238601413271,,0.04489183,,,,True,structures/reference/25-TS.xyz
26-P2,uma-s-1p2,ASE,-115.047613395227,,0.04759281,,,,True,structures/reference/26-P2.xyz
26-R2,uma-s-1p2,ASE,-115.716999510771,,0.04657567,,,,True,structures/reference/26-R2.xyz
26-TS,uma-s-1p2,ASE,-500.469284959345,,0.04660129,,,,True,structures/reference/26-TS.xyz
27-P1,uma-s-1p2,ASE,-75.742480127968,,0.04462348,,,,True,structures/reference/27-P1.xyz
27-P2,uma-s-1p2,ASE,-549.227246669209,,0.04382985,,,,True,structures/reference/27-P2.xyz
27-R1,uma-s-1p2,ASE,-548.540321734904,,0.04309627,,,,True,structures/reference/27-R1.xyz
27-R2,uma-s-1p2,ASE,-76.433574535183,,0.04308635,,,,True,structures/reference/27-R2.xyz
27-TS,uma-s-1p2,ASE,-624.965756080056,,0.04365055,,,,True,structures/reference/27-TS.xyz
28-TS,uma-s-1p2,ASE,-589.026113622434,,0.04300957,,,,True,structures/reference/28-TS.xyz
29-P1,uma-s-1p2,ASE,-157.744966108152,,0.04422644,,,,True,structures/reference/29-P1.xyz
29-R1,uma-s-1p2,ASE,-158.403114253043,,0.04512698,,,,True,structures/reference/29-R1.xyz
29-TS,uma-s-1p2,ASE,-706.944539778365,,0.04952756,,,,True,structures/reference/29-TS.xyz
3-P1,uma-s-1p2,ASE,-834.251012771828,,0.04373757,,,,True,structures/reference/3-P1.xyz
3-R1,uma-s-1p2,ASE,-834.231374414011,,0.04337072,,,,True,structures/reference/3-R1.xyz
3-TS,uma-s-1p2,ASE,-834.208569709475,,0.04462373,,,,True,structures/reference/3-TS.xyz
30-P1,uma-s-1p2,ASE,-117.231535108661,,0.04279129,,,,True,structures/reference/30-P1.xyz
30-R1,uma-s-1p2,ASE,-117.875440226209,,0.04333739,,,,True,structures/reference/30-R1.xyz
30-TS,uma-s-1p2,ASE,-666.414729990972,,0.04412146,,,,True,structures/reference/30-TS.xyz
31-P1,uma-s-1p2,ASE,-754.138997472304,,0.04410230,,,,True,structures/reference/31-P1.xyz
31-R1,uma-s-1p2,ASE,-754.116681552975,,0.04780713,,,,True,structures/reference/31-R1.xyz
31-TS,uma-s-1p2,ASE,-754.105790479592,,0.04393504,,,,True,structures/reference/31-TS.xyz
32-P1,uma-s-1p2,ASE,-562.378884825288,,0.04248622,,,,True,structures/reference/32-P1.xyz
32-R1,uma-s-1p2,ASE,-562.362764500456,,0.04156963,,,,True,structures/reference/32-R1.xyz
32-TS,uma-s-1p2,ASE,-562.351335613446,,0.04147166,,,,True,structures/reference/32-TS.xyz
33-P1,uma-s-1p2,ASE,-679.070079301919,,0.04687974,,,,True,structures/reference/33-P1.xyz
33-R1,uma-s-1p2,ASE,-679.057413489452,,0.04632337,,,,True,structures/reference/33-R1.xyz
33-TS,uma-s-1p2,ASE,-679.043794124777,,0.04675981,,,,True,structures/reference/33-TS.xyz
34-P1,uma-s-1p2,ASE,-1139.894468444251,,0.04642657,,,,True,structures/reference/34-P1.xyz
34-R1,uma-s-1p2,ASE,-1139.880525119582,,0.04636538,,,,True,structures/reference/34-R1.xyz
34-TS,uma-s-1p2,ASE,-1139.868112516186,,0.04337547,,,,True,structures/reference/34-TS.xyz
35-P1,uma-s-1p2,ASE,-3253.716581286026,,0.04178562,,,,True,structures/reference/35-P1.xyz
35-R1,uma-s-1p2,ASE,-3253.702128426088,,0.04209634,,,,True,structures/reference/35-R1.xyz
35-TS,uma-s-1p2,ASE,-3253.688533269862,,0.04163397,,,,True,structures/reference/35-TS.xyz
36-P1,uma-s-1p2,ASE,-1074.907743868024,,0.04154294,,,,True,structures/reference/36-P1.xyz
36-R1,uma-s-1p2,ASE,-1074.871803438967,,0.04166695,,,,True,structures/reference/36-R1.xyz
36-TS,uma-s-1p2,ASE,-1074.873131087711,,0.04154345,,,,True,structures/reference/36-TS.xyz
37-P1,uma-s-1p2,ASE,-751.941281793208,,0.04115464,,,,True,structures/reference/37-P1.xyz
37-R1,uma-s-1p2,ASE,-751.901426248761,,0.04243849,,,,True,structures/reference/37-R1.xyz
37-TS,uma-s-1p2,ASE,-751.907103200966,,0.04353879,,,,True,structures/reference/37-TS.xyz
38-P1,uma-s-1p2,ASE,-348.292231520180,,0.04469260,,,,True,structures/reference/38-P1.xyz
38-P2,uma-s-1p2,ASE,-460.126179896904,,0.04011753,,,,True,structures/reference/38-P2.xyz
38-R1,uma-s-1p2,ASE,-808.437843173340,,0.04200455,,,,True,structures/reference/38-R1.xyz
38-TS,uma-s-1p2,ASE,-808.425285316581,,0.04181982,,,,True,structures/reference/38-TS.xyz
39-P2,uma-s-1p2,ASE,-2573.968496949920,,0.04064897,,,,True,structures/reference/39-P2.xyz
39-R1,uma-s-1p2,ASE,-2922.261824145319,,0.04541938,,,,True,structures/reference/39-R1.xyz
39-TS,uma-s-1p2,ASE,-2922.258339479066,,0.04599433,,,,True,structures/reference/39-TS.xyz
4-P1,uma-s-1p2,ASE,-834.257766088657,,0.04642095,,,,True,structures/reference/4-P1.xyz
4-TS,uma-s-1p2,ASE,-834.203507147195,,0.04725697,,,,True,structures/reference/4-TS.xyz
40-P1,uma-s-1p2,ASE,-462.818199346850,,0.04581798,,,,True,structures/reference/40-P1.xyz
40-R1,uma-s-1p2,ASE,-922.969137181528,,0.04273088,,,,True,structures/reference/40-R1.xyz
40-TS,uma-s-1p2,ASE,-922.957224652526,,0.04191073,,,,True,structures/reference/40-TS.xyz
41-P1,uma-s-1p2,ASE,-822.706707529349,,0.04174791,,,,True,structures/reference/41-P1.xyz
41-R1,uma-s-1p2,ASE,-1282.857083914523,,0.04171213,,,,True,structures/reference/41-R1.xyz
41-TS,uma-s-1p2,ASE,-1282.848566313331,,0.04144921,,,,True,structures/reference/41-TS.xyz
42-P1,uma-s-1p2,ASE,-509.384346265277,,0.04167942,,,,True,structures/reference/42-P1.xyz
42-R1,uma-s-1p2,ASE,-430.783845392083,,0.04095733,,,,True,structures/reference/42-R1.xyz
42-TS,uma-s-1p2,ASE,-509.331448385315,,0.04106788,,,,True,structures/reference/42-TS.xyz
43-P1,uma-s-1p2,ASE,-304.716472166834,,0.04323912,,,,True,structures/reference/43-P1.xyz
43-R1,uma-s-1p2,ASE,-304.684576072899,,0.04108398,,,,True,structures/reference/43-R1.xyz
43-TS,uma-s-1p2,ASE,-304.669417333628,,0.04125626,,,,True,structures/reference/43-TS.xyz
44-P1,uma-s-1p2,ASE,-109.552579114544,,0.04000899,,,,True,structures/reference/44-P1.xyz
44-P2,uma-s-1p2,ASE,-195.188892483990,,0.04184264,,,,True,structures/reference/44-P2.xyz
44-TS,uma-s-1p2,ASE,-304.712354181375,,0.04525699,,,,True,structures/reference/44-TS.xyz
45-P1,uma-s-1p2,ASE,-422.625276014380,,0.04408865,,,,True,structures/reference/45-P1.xyz
45-R1,uma-s-1p2,ASE,-422.606776756027,,0.04292938,,,,True,structures/reference/45-R1.xyz
45-TS,uma-s-1p2,ASE,-422.586925148380,,0.04209618,,,,True,structures/reference/45-TS.xyz
46-P1,uma-s-1p2,ASE,-313.116911650656,,0.04175463,,,,True,structures/reference/46-P1.xyz
46-TS,uma-s-1p2,ASE,-422.623632802121,,0.04224999,,,,True,structures/reference/46-TS.xyz
47-P1,uma-s-1p2,ASE,-309.519533464421,,0.04628657,,,,True,structures/reference/47-P1.xyz
47-R1,uma-s-1p2,ASE,-419.070229034641,,0.04546737,,,,True,structures/reference/47-R1.xyz
47-TS,uma-s-1p2,ASE,-419.047026337907,,0.04598562,,,,True,structures/reference/47-TS.xyz
48-P1,uma-s-1p2,ASE,-951.527745878176,,0.04685722,,,,True,structures/reference/48-P1.xyz
48-R1,uma-s-1p2,ASE,-1061.037809071965,,0.04697360,,,,True,structures/reference/48-R1.xyz
48-TS,uma-s-1p2,ASE,-1061.032204665098,,0.04715576,,,,True,structures/reference/48-TS.xyz
49-P1,uma-s-1p2,ASE,-477.262457482338,,0.04651242,,,,True,structures/reference/49-P1.xyz
49-R1,uma-s-1p2,ASE,-586.732931062328,,0.04639889,,,,True,structures/reference/49-R1.xyz
49-TS,uma-s-1p2,ASE,-586.722881343848,,0.04875504,,,,True,structures/reference/49-TS.xyz
5-P1,uma-s-1p2,ASE,-440.101900826553,,0.05232634,,,,True,structures/reference/5-P1.xyz
5-R1,uma-s-1p2,ASE,-170.830876895430,,0.05111840,,,,True,structures/reference/5-R1.xyz
5-R2,uma-s-1p2,ASE,-269.227335127121,,0.04558523,,,,True,structures/reference/5-R2.xyz
5-TS,uma-s-1p2,ASE,-440.065446062390,,0.04919109,,,,True,structures/reference/5-TS.xyz
50-R1,uma-s-1p2,ASE,-645.018020259056,,0.04548266,,,,True,structures/reference/50-R1.xyz
50-R2,uma-s-1p2,ASE,-415.971885896795,,0.04546754,,,,True,structures/reference/50-R2.xyz
50-TS,uma-s-1p2,ASE,-1060.987392546504,,0.05205730,,,,True,structures/reference/50-TS.xyz
6-P1,uma-s-1p2,ASE,-440.130354477855,,0.04419221,,,,True,structures/reference/6-P1.xyz
6-TS,uma-s-1p2,ASE,-440.061478686628,,0.04644479,,,,True,structures/reference/6-TS.xyz
7-P1,uma-s-1p2,ASE,-616.017802044847,,0.04362446,,,,True,structures/reference/7-P1.xyz
7-R1,uma-s-1p2,ASE,-615.995002308163,,0.04243557,,,,True,structures/reference/7-R1.xyz
7-TS,uma-s-1p2,ASE,-615.980394937553,,0.04307877,,,,True,structures/reference/7-TS.xyz
8-P1,uma-s-1p2,ASE,-1115.589508881827,,0.04326844,,,,True,structures/reference/8-P1.xyz
8-R1,uma-s-1p2,ASE,-157.181755517270,,0.04185147,,,,True,structures/reference/8-R1.xyz
